CVE-ID,NVD-Link,Description,Vendor,Software,Severity,CWE-ID,Protocol,Relation,Origin,Reasoning,Unnamed: 2,ChatGPT_Response
CVE-2019-1840,CVE-2019-1840,"A vulnerability in the DHCPv6 input packet processor of Cisco Prime Network Registrar could allow an unauthenticated, remote attacker to restart the server and cause a denial of service (DoS) condition on the affected system. The vulnerability is due to incomplete user-supplied input validation when a custom extension attempts to change a DHCPv6 packet received by the application. An attacker could exploit this vulnerability by sending malformed DHCPv6 packets to the application. An exploit could allow the attacker to trigger a restart of the service which, if exploited repeatedly, might lead to a DoS condition. This vulnerability can only be exploited if the administrator of the server has previously installed custom extensions that attempt to modify the packet details before the packet has been processed. Note: Although the CVSS score matches a High SIR, this has been lowered to Medium because this condition will only affect an application that has customer-developed extensions that will attempt to modify packet parameters before the packet has been completely sanitized. If packet modification in a custom extension happens after the packet has been sanitized, the application will not be affected by this vulnerability. Software versions prior to 8.3(7) and 9.1(2) are affected.",cisco,prime_network_registrar,HIGH,CWE-665,DHCP,Dependent,Implementation,ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýý ýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýý-DoS ýýýý ýýýýýý ýýýýýýýýýý ýýýýýýýýýý DHCPv6 ýýýýýýýýýýýýýý ýýýý ýýýýýýýýýýýý Cisco Prime Network Registrar . ýýýýýý ýýýý ýýýýýýýý ýý-DHCP. ýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýý ýýýýýýýýýý ýýýýýý ýýýý ýýýýýýýý ýýýýýýýýýýýý. ýýýý dependent ýýýýýý related ýýýýýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýý ýýýýýýýýýýýýýý ýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýý ýýýýýý ýýýýýýýýýýýý. ,,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 185231, Requested 42582. Please try again in 8.343s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2019-16651,CVE-2019-16651,"An issue was discovered on Virgin Media Super Hub 3 (based on ARRIS TG2492) devices. Because their SNMP commands have insufficient protection mechanisms, it is possible to use JavaScript and DNS rebinding to leak the WAN IP address of a user (if they are using certain VPN implementations, this would decloak them).",virginmedia,"super_hub_3_firmware, super_hub_3",MEDIUM,CWE-863,DNS,Related,Logic,"ýýýýýýýýýý ýýýý ýýýý ýýýýýýýýýýýýýý SNMP ýýýýýýýýýýýýýý Virgin Media Super Hub 3 ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýýýý ýýýýýýýýýý.  ýýýý ýýýýýýýýýý ýýýýýýýý ýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýý ýýýýýýýýýýýý DNS ýýýýýý ýýýýýýýýýý ýýýýýýýý JS ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýý ýýýý ýýýýýýýýýýýýýý ýýýýýýýý ýýýýýýýýýýýýýý ýýýý ýýýýýýýýýýýý. ýýýý ýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý SNMP ýýýýýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýý JS ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýý ýýýýýýýýýýýý, ýýýýýýýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýý-Super Hub 3 ýýýýýýýýýýýý ýýýý ýýýýýýýýýý ýý-IP WAN. ýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýýýý ýýýýýýýý. ýýýý ýýýýýýýý ýý-DNS rebiding ýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýý-DNS, ýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýý ýýýýýýýýýýýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýýýýýý ýýýýýýýýýý ýýýý ýýýý ýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýýýýýý, ýýýýýýýýýý ýýýýýýýý ýýýýýýýýýýýý ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ ï¿½ï¿½ï¿½ï¿½ ï¿",,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 183808, Requested 42661. Please try again in 7.94s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2019-12435,CVE-2019-12435,"Samba 4.9.x before 4.9.9 and 4.10.x before 4.10.5 has a NULL pointer dereference, leading to Denial of Service. This is related to the AD DC DNS management server (dnsserver) RPC server process.",samba,samba,MEDIUM,CWE-476,DNS,Dependent,Implementation,"ýýýý ýýýýýýýý ýýýýýýýýýýýýýýýý ýýýýýýýý NULL ýýýýýýýýýýýý ýýýý ýýýýýýýýýý ýýýýýý DNS ýýýýýýýý ýýýýýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýýýýýýýý. ýýýýýý ýýýý, ýýýýýýýýýý ýýýýýý ýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýý ýýýýýýýý ýýýýýý ýýýý ýýýý ýýýýýýýýýý ýýýýýý ýýýýýý related, ýýýýýý ýýýýýý ýýýýýý dependent ýýýýýýýýýý ýýýýýý ýýýý ýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýý ýýýý DNS, ýýýýýý ýýýýýýýýýý ýýýý ýýýýýýýýýýýý ýýýý ýýýý ýýýýýý ýýýýýýýýýý ýýýýýýýý.",,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 182697, Requested 42709. Please try again in 7.621s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2019-12264,CVE-2019-12264,"Wind River VxWorks 6.6, 6.7, 6.8, 6.9.3, 6.9.4, and Vx7 has Incorrect Access Control in IPv4 assignment by the ipdhcpc DHCP client component.","windriver, siemens, belden","hirschmann_dragon_mach4000, ruggedcom_win7200_firmware, hirschmann_eesx30, garrettcom_magnum_dx940e_firmware, ruggedcom_win7000, hirschmann_octopus_os3, hirschmann_rsp20, hirschmann_msp32, ruggedcom_win7018_firmware, hirschmann_rspe32, ruggedcom_win7000_firmware, hirschmann_msp40, hirschmann_grs1020, hirschmann_rspe35, hirschmann_grs1142, hirschmann_ees25, hirschmann_red25, hirschmann_grs1130, ruggedcom_win7025, hirschmann_rspe30, ruggedcom_win7025_firmware, hirschmann_rsp25, hirschmann_rail_switch_power_lite, ruggedcom_win7200, hirschmann_msp30, garrettcom_magnum_dx940e, hirschmann_eagle_one, hirschmann_ees20, hirschmann_rail_switch_power_smart, vxworks, hirschmann_grs1042, hirschmann_rsp35, hirschmann_dragon_mach4500, hirschmann_rsp30, hirschmann_rspe37, hirschmann_eagle20, hirschmann_eagle30, hirschmann_grs1030, ruggedcom_win7018, hirschmann_grs1120, hirschmann_eesx20, hirschmann_hios",HIGH,CWE-88,DHCP,Dependent,Implementation,"ýýýýýýýýýýýý ýýýýýýýýýý ýý-client DHCP ýýýý ýýýýýýýýýý ýýýýýýýýýýýý, ýýýýýýýýýýýý ýýýý ýýýýýýýýýýýýýýýýýýýýýý ýýýý ýýýýýýýý DHCP ýýýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý IP. ýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýý ýýýýýý ýýýýýýýýýýýýýýýýýý DHCP ýýýýýýýý, ýýýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýý client DHCP ýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý VxWorks. ýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýýýý ýýýý ýýýýýýýýýýýýýýýýýý ýýýý. ýýýýýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýý ýý-DHCP ýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýý ýýýý ýýýýýýýýýýýý ýýýýýý ýýýý ýýýýýýýý ýýýýýýýýýý ýý-DHCP...",,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 179946, Requested 42744. Please try again in 6.807s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2019-0726,CVE-2019-0726,"A memory corruption vulnerability exists in the Windows DHCP client when an attacker sends specially crafted DHCP responses to a client, aka 'Windows DHCP Client Remote Code Execution Vulnerability'. This CVE ID is unique from CVE-2019-0697, CVE-2019-0698.",microsoft,"windows_10, windows_server_2016, windows_server_2019",CRITICAL,CWE-787,DHCP,Related,,ýýýýýýýý ýýýýýýýýýýýý ýýýý DHCP ýýýýýý ýýýýýýýýýýýýýýýýýý. ýýýý ýýýýýýýý ýýýý memory corruption ýýýýýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýýýý. ýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýý DHCP,,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 178353, Requested 42808. Please try again in 6.348s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2018-20872,CVE-2018-20872,"DrayTek routers before 2018-05-23 allow CSRF attacks to change DNS or DHCP settings, a related issue to CVE-2017-11649.",i-lan,draytekl_firmware,MEDIUM,CWE-352,"DNS, DHCP",Dependent,Logic,"ýýýý ýýýýýýýý ýýýý ýýýýýýýýýýýý CSRF ýýýýýýýýýý ýýýýýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýý ýýýýýýýýýýýýýý ýýýý ýý-DNS ýýýý ýý-DHCP ýýýý ýýýýýýýýýýýý. ýýýýýý ýýýý ýýýýýýýý ýýýýýýýýýýýý. ýýýý dependent ýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýý ýýýýýýýýýý, ýýýýýý ýýýý ýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý. ýýýýýý ýýýý, ýýýýýýýýýý CSRF ýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýý ýýýý ýýýýýýýýýýýý ýýýýýý ýýýýýýýýýýýý ýýýýýý. ",,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 176597, Requested 42838. Please try again in 5.83s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2018-20373,CVE-2018-20373,Tenda ADSL modem routers 1.0.1 allow XSS via the hostname of a DHCP client.,tendacn,"adsl_firmware, adsl",MEDIUM,CWE-79,DHCP,Dependent,Implementation,"ýýýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýýýýýý ýýýýýýýýýý ýý-DHCP. ýýýý ýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýý ýýýý dependent. ýýýýýýýýýý XSS ýýýý ýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýý-CSRF ýýýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýý ýýýýýý ýý""ýý ýýýýýýýýýý ýýýýýýýý ýýýýýýýý ýýýý ýýýýýýýýýý.",,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 174577, Requested 42857. Please try again in 5.23s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2018-17013,CVE-2018-17013,"An issue was discovered on TP-Link TL-WR886N 6.0 2.3.4 and TL-WR886N 7.0 1.1.0 devices. Authenticated attackers can crash router services (e.g., inetd, HTTP, DNS, and UPnP) via long JSON data for protocol wan wan_rate.",tp-link,"tl-wr886n, tl-wr886n_firmware",MEDIUM,NVD-CWE-noinfo,,Unrelated,Implementation,ýýýý ýýýýýýýý ýýýýýýýýýýýýýý ýý- DNS ýýýýýýýýýý ýýýýýýýý ýýýýýý ýýýýýýýýýýýý ýýýýýýýý ýýýýýýýýýý ýý-DNS ýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýý ýýýý ýýýýýý ýýýý ýýýýýý. ýýýý ýýýýýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýýýýýý json ýýýýýýýý ýýýýýý ýýýýýýýýýýýý buffer overflow (ýýýýýýýýýý ýýýýýý).  ýýýýýý ýýýý ýýýýýýýý ýýýýýýýýýý ýýýýýý ýýýýýýýýýý ýý-DNS ýýýýýý ýýýýýý ýýýý ýýýýýýýýýý ýýýýýýýýýýýý. ýýýýýýýý ýýýý unrelated (ýýýýýý ýýýý ýýýýýýýýýýýý ýýýý ýýýý none ýýýý ýýýýýýýý ýýýýýýýýýý unrelated),,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 173200, Requested 42911. Please try again in 4.833s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2018-1658,CVE-2018-1658,"IBM Jazz Foundation (IBM Rational Collaborative Lifecycle Management 5.0 through 6.0.6) is vulnerable to HTTP header injection, caused by improper validation of input. By persuading a victim to visit a specially-crafted Web page, a remote attacker could exploit this vulnerability to inject arbitrary HTTP headers, which will allow the attacker to conduct various attacks against the vulnerable system, including cross-site scripting, cache poisoning or session hijacking. IBM X-Force ID: 144884.",ibm,rational_collaborative_lifecycle_management,MEDIUM,CWE-20,,Unrelated,Implementation,ýýýýýýýýýý ýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýý ýýýý ýýýýýýýýýý ýýýýýýýýýý ýý-header ýý-HTTP. ýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý. ýýýýýýýý ýýýýýýýýýýýý ýýýý ýýýýýýýýýý ýýýý cache poisoning ýýýýýý ýýýýýý ýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýý ýýýý ýý-cache ýýýýýý ýýýýýýýýýýýý ýýýýýý ýýýýýý ýýýý ýý-DNS.,,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 171128, Requested 43035. Please try again in 4.248s. Visit https://platform.openai.com/account/rate-limits to learn more."
CVE-2018-15392,CVE-2018-15392,"A vulnerability in the DHCP service of Cisco Industrial Network Director could allow an unauthenticated, adjacent attacker to cause a denial of service (DoS) condition. The vulnerability is due to improper handling of DHCP lease requests. An attacker could exploit this vulnerability by sending malicious DHCP lease requests to an affected application. A successful exploit could allow the attacker to cause the DHCP service to terminate, resulting in a DoS condition.",cisco,industrial_network_director,MEDIUM,NVD-CWE-noinfo,DHCP,Related,Implementation,ýýýýýýýý ýýýýýýýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýý ýýýýýýýýýýýýýýýý DHCP ýýýýýýýýýýýýýýýý ýýýý ýýýýýýýýýý. ýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýý ýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýý ýýýýýý ýýýýýýýý ýýýýýýýýýý ýý-DHCP. ýýýýýýýý ýýýýýý ýýýýýýýýýý ýýýýýý ýýýý ýýýýýýýýýý ýýýýýýýý.,,"An error occurred: Rate limit reached for gpt-4o-mini in organization org-A9Cpcwd1ys45QAaGONx6pSKE on tokens per min (TPM): Limit 200000, Used 169543, Requested 43152. Please try again in 3.808s. Visit https://platform.openai.com/account/rate-limits to learn more."
